"","x"
"1664","groupI"
"1665","groupI"
"1666","groupI"
"1667","groupI"
"1668","groupI"
"1669","groupI"
"1670","groupI"
"1671","groupI"
"1672","groupI"
"1673","groupI"
"1674","groupI"
"1675","groupI"
"1676","groupI"
"1677","groupI"
"1678","groupI"
"1679","groupI"
"1680","groupI"
"1681","groupI"
"1682","groupI"
"1683","groupI"
"1684","groupI"
"1685","groupI"
"1686","groupI"
"1687","groupI"
"1688","groupI"
"1689","groupI"
"1690","groupI"
"1691","groupI"
"1692","groupI"
"1693","groupI"
"1694","groupI"
"1695","groupI"
"1696","groupI"
"1697","groupI"
"1698","groupI"
"1699","groupI"
"1700","groupI"
"1701","groupI"
"1702","groupI"
"1703","groupI"
"1704","groupI"
"1705","groupI"
"1706","groupI"
"1707","groupI"
"1708","groupI"
"1709","groupI"
"1710","groupI"
"1711","groupI"
"1712","groupI"
"1713","groupI"
"1714","groupI"
"1715","groupI"
"1716","groupI"
"1717","groupI"
"1718","groupI"
"1719","groupI"
"1720","groupI"
"1721","groupI"
"1722","groupI"
"1723","groupI"
"1724","groupI"
"1725","groupI"
"1726","groupI"
"1727","groupI"
"1728","groupI"
"1729","groupI"
"1730","groupI"
"1731","groupI"
"1732","groupI"
"1733","groupI"
"1734","groupI"
"1735","groupI"
"1736","groupI"
"1737","groupI"
"1738","groupI"
"1739","groupI"
"1740","groupI"
"1741","groupI"
"1742","groupI"
"1743","groupI"
"1744","groupI"
"1745","groupI"
"1746","groupI"
"1747","groupI"
"1748","groupI"
"1749","groupI"
"1750","groupI"
"1751","groupI"
"1752","groupI"
"1753","groupI"
"1754","groupI"
"1755","groupI"
"1756","groupI"
"1757","groupI"
"1758","groupI"
"1759","groupI"
"1760","groupI"
"1761","groupI"
"1762","groupI"
"1763","groupI"
"1764","groupI"
"1765","groupI"
"1766","groupI"
"1767","groupI"
"1768","groupI"
"1769","groupI"
"1770","groupI"
"1771","groupI"
"1772","groupI"
"1773","groupI"
"1774","groupI"
"1775","groupI"
"1776","groupI"
"1777","groupI"
"1778","groupI"
"1779","groupI"
"1780","groupI"
"1781","groupI"
"1782","groupI"
"1783","groupI"
"1784","groupI"
"1785","groupI"
"1786","groupI"
"1787","groupI"
"1788","groupI"
"1789","groupI"
"1790","groupI"
"1791","groupI"
"1792","groupI"
"1793","groupI"
"1794","groupI"
"1795","groupI"
"1796","groupI"
"1797","groupI"
"1798","groupI"
"1799","groupI"
"1800","groupI"
"1801","groupI"
"1802","groupI"
"1803","groupI"
"1804","groupI"
"1805","groupI"
"1806","groupI"
"1807","groupI"
"1808","groupI"
"1809","groupI"
"1810","groupI"
"1811","groupI"
"1812","groupI"
"1813","groupI"
"1814","groupI"
"1815","groupI"
"1816","groupI"
"1817","groupI"
"1818","groupI"
"1819","groupI"
"1820","groupI"
"1821","groupI"
"1822","groupI"
"1823","groupI"
"1824","groupI"
"1825","groupI"
"1826","groupI"
"1827","groupI"
"1828","groupI"
"1829","groupI"
"1830","groupI"
"1831","groupI"
"1832","groupI"
"1833","groupI"
"1834","groupI"
"1835","groupI"
"1836","groupI"
"1837","groupI"
"1838","groupI"
"1839","groupI"
"1840","groupI"
"1841","groupI"
"1842","groupI"
"1843","groupI"
"1844","groupI"
"1845","groupI"
"1846","groupI"
"1847","groupI"
"1848","groupI"
"1849","groupI"
"1850","groupI"
"1851","groupI"
"1852","groupI"
"1853","groupI"
"1854","groupI"
"1855","groupI"
"1856","groupI"
"1857","groupI"
"1858","groupI"
"1859","groupI"
"1860","groupI"
"1861","groupI"
"1862","groupI"
"1863","groupI"
"1864","groupI"
"1865","groupI"
"1866","groupI"
"1867","groupI"
"1868","groupI"
"1869","groupI"
"1870","groupI"
"1871","groupI"
"1872","groupI"
"1873","groupI"
"1874","groupI"
"1875","groupI"
"1876","groupI"
"1877","groupI"
"1878","groupI"
"1879","groupI"
"1880","groupI"
"1881","groupI"
"1882","groupI"
"1883","groupI"
"1884","groupI"
"1885","groupI"
"1886","groupI"
"1887","groupI"
"1888","groupI"
"1889","groupI"
"1890","groupI"
"1891","groupI"
"1892","groupI"
"1893","groupI"
"1894","groupI"
"1895","groupI"
"1896","groupI"
"1897","groupI"
"1898","groupI"
"1899","groupI"
"1900","groupI"
"1901","groupI"
"1902","groupI"
"1903","groupI"
"1904","groupI"
"1905","groupI"
"1906","groupI"
"1907","groupI"
"1908","groupI"
"1909","groupI"
"1910","groupI"
"1911","groupI"
"1912","groupI"
"1913","groupI"
"1914","groupI"
"1915","groupI"
"1916","groupI"
"1917","groupI"
"1918","groupI"
"1919","groupI"
"1920","groupI"
"1921","groupI"
"1922","groupI"
"1923","groupI"
"1924","groupI"
"1925","groupI"
"1926","groupI"
"1927","groupI"
"1928","groupI"
"1929","groupI"
"1930","groupI"
"1931","groupI"
"1932","groupI"
"1933","groupI"
"1934","groupI"
"1935","groupI"
"1936","groupI"
"1937","groupI"
"1938","groupI"
"1939","groupI"
"1940","groupI"
"1941","groupI"
"1942","groupI"
"1943","groupI"
"1944","groupI"
"1945","groupI"
"1946","groupI"
"1947","groupI"
"1948","groupI"
"1949","groupI"
"1950","groupI"
"1951","groupI"
"1952","groupI"
"1953","groupI"
"1954","groupI"
"1955","groupI"
"1956","groupI"
"1957","groupI"
"1958","groupI"
"1959","groupI"
"1960","groupI"
"1961","groupI"
"1962","groupI"
"1963","groupI"
"1964","groupI"
"1965","groupI"
"1966","groupI"
"1967","groupI"
"1968","groupI"
"1969","groupI"
"1970","groupI"
"1971","groupI"
"1972","groupI"
"1973","groupI"
"1974","groupI"
"1975","groupI"
"1976","groupI"
"1977","groupI"
"1978","groupI"
"1979","groupI"
"1980","groupI"
"1981","groupI"
"1982","groupI"
"1983","groupI"
"1984","groupI"
"1985","groupI"
"1986","groupI"
"1987","groupI"
"1988","groupI"
"1989","groupI"
"1990","groupI"
"1991","groupI"
"1992","groupI"
"1993","groupI"
"1994","groupI"
"1995","groupI"
"1996","groupI"
"1997","groupI"
"1998","groupI"
"1999","groupI"
"2000","groupI"
"2001","groupI"
"2002","groupI"
"2003","groupI"
"2004","groupI"
"2005","groupI"
"2006","groupI"
"2007","groupI"
"2008","groupI"
"2009","groupI"
"2010","groupI"
"2011","groupI"
"2012","groupI"
"2013","groupI"
"2014","groupI"
"2015","groupI"
"2016","groupI"
"2017","groupI"
"2018","groupI"
"2019","groupI"
"2020","groupI"
"2021","groupI"
"2022","groupI"
"2023","groupI"
"2024","groupI"
"2025","groupI"
"2026","groupI"
"2027","groupI"
"2028","groupI"
"2029","groupI"
"2030","groupI"
"2031","groupI"
"2032","groupI"
"2033","groupI"
"2034","groupI"
"2035","groupI"
"2036","groupI"
"2037","groupI"
"2038","groupI"
"2039","groupI"
"2040","groupI"
"2041","groupI"
"2042","groupI"
"2043","groupI"
"2044","groupI"
"2045","groupI"
"2046","groupI"
"2047","groupI"
"2048","groupI"
"2049","groupI"
"2050","groupI"
"2051","groupI"
"2052","groupI"
"2053","groupI"
"2054","groupI"
"2055","groupI"
"2056","groupI"
"2057","groupI"
"2058","groupI"
"2059","groupI"
"2060","groupI"
"2061","groupI"
"2062","groupI"
"2063","groupI"
"2064","groupI"
"2065","groupI"
"2066","groupI"
"2067","groupI"
"2068","groupI"
"2069","groupI"
"2070","groupI"
"2071","groupI"
"2072","groupI"
"2073","groupI"
"2074","groupI"
"2075","groupI"
"2076","groupI"
"2077","groupI"
"2078","groupI"
"2079","groupI"
"2080","groupI"
"2081","groupI"
"2082","groupI"
"2083","groupI"
"2084","groupI"
"2085","groupI"
"2086","groupI"
"2087","groupI"
"2088","groupI"
"2089","groupI"
"2090","groupI"
"2091","groupI"
"2092","groupI"
"2093","groupI"
"2094","groupI"
"2095","groupI"
"2096","groupI"
"2097","groupI"
"2098","groupI"
"2099","groupI"
"2100","groupI"
"2101","groupI"
"2102","groupI"
"2103","groupI"
"2104","groupI"
"2105","groupI"
"2106","groupI"
"2107","groupI"
"2108","groupI"
"2109","groupI"
"2110","groupI"
"2111","groupI"
"2112","groupI"
"2113","groupI"
"2114","groupI"
"2115","groupI"
"2116","groupI"
"2117","groupI"
"2118","groupI"
"2119","groupI"
"2120","groupI"
"2121","groupI"
"2122","groupI"
"2123","groupI"
"2124","groupI"
"2125","groupI"
"2126","groupI"
"2127","groupI"
"2128","groupI"
"2129","groupI"
"2130","groupI"
"2131","groupI"
"2132","groupI"
"2133","groupI"
"2134","groupI"
"2135","groupI"
"2136","groupI"
"2137","groupI"
"2138","groupI"
"2139","groupI"
"2140","groupI"
"2141","groupI"
"2142","groupI"
"2143","groupI"
"2144","groupI"
"2145","groupI"
"2146","groupI"
"2147","groupI"
"2148","groupI"
"2149","groupI"
"2150","groupI"
"2151","groupI"
"2152","groupI"
"2153","groupI"
"2154","groupI"
"2155","groupI"
"2156","groupI"
"2157","groupI"
"2158","groupI"
"2159","groupI"
"2160","groupI"
"2161","groupI"
"2162","groupI"
"2163","groupI"
"2164","groupI"
"2165","groupI"
"2166","groupI"
"2167","groupI"
"2168","groupI"
"2169","groupI"
"2170","groupI"
"2171","groupI"
"2172","groupI"
"2173","groupI"
"2174","groupI"
"2175","groupI"
"2176","groupI"
"2177","groupI"
"2178","groupI"
"2179","groupI"
"2180","groupI"
"2181","groupI"
"2182","groupI"
"2183","groupI"
"2184","groupI"
"2185","groupI"
"2186","groupI"
"2187","groupI"
"2188","groupI"
"2189","groupI"
"2190","groupI"
"2191","groupI"
"2192","groupI"
"2193","groupI"
"2194","groupI"
"2195","groupI"
"2196","groupI"
"2197","groupI"
"2198","groupI"
"2199","groupI"
"2200","groupI"
"2201","groupI"
"2202","groupI"
"2203","groupI"
"2204","groupI"
"2205","groupI"
"2206","groupI"
"2207","groupI"
"2208","groupI"
"2209","groupI"
"2210","groupI"
"2211","groupI"
"2212","groupI"
"2213","groupI"
"2214","groupI"
"2215","groupI"
"2216","groupI"
"2217","groupI"
"2218","groupI"
"2219","groupI"
"2220","groupI"
"2221","groupI"
"2222","groupI"
"2223","groupI"
"2224","groupI"
"2225","groupI"
"2226","groupI"
"2227","groupI"
"2228","groupI"
"2229","groupI"
"2230","groupI"
"2231","groupI"
"2232","groupI"
"2233","groupI"
"2234","groupI"
"2235","groupI"
"2236","groupI"
"2237","groupI"
"2238","groupI"
"2239","groupI"
"2240","groupI"
"2241","groupI"
"2242","groupI"
"2243","groupI"
"2244","groupI"
"2245","groupI"
"2246","groupI"
"2247","groupI"
"2248","groupI"
"2249","groupI"
"2250","groupI"
"2251","groupI"
"2252","groupI"
"2253","groupI"
"2254","groupI"
"2255","groupI"
"2256","groupI"
"2257","groupI"
"2258","groupI"
"2259","groupI"
"2260","groupI"
"2261","groupI"
"2262","groupI"
"2263","groupI"
"2264","groupI"
"2265","groupI"
"2266","groupI"
"2267","groupI"
"2268","groupI"
"2269","groupI"
"2270","groupI"
"2271","groupI"
"2272","groupI"
"2273","groupI"
"2274","groupI"
"2275","groupI"
"2276","groupI"
"2277","groupI"
"2278","groupI"
"2279","groupI"
"2280","groupI"
"2281","groupI"
"2282","groupI"
"2283","groupI"
"2284","groupI"
"2285","groupI"
"2286","groupI"
"2287","groupI"
"2288","groupI"
"2289","groupI"
"2290","groupI"
"2291","groupI"
"2292","groupI"
"2293","groupI"
"2294","groupI"
"2295","groupI"
"2296","groupI"
"2297","groupI"
"2298","groupI"
"2299","groupI"
"2300","groupI"
"2301","groupI"
"2302","groupI"
"2303","groupI"
"2304","groupI"
"2305","groupI"
"2306","groupI"
"2307","groupI"
"2308","groupI"
"2309","groupI"
"2310","groupI"
"2311","groupI"
"2312","groupI"
"2313","groupI"
"2314","groupI"
"2315","groupI"
"2316","groupI"
"2317","groupI"
"2318","groupI"
"2319","groupI"
"2320","groupI"
"2321","groupI"
"2322","groupI"
"2323","groupI"
"2324","groupI"
"2325","groupI"
"2326","groupI"
"2327","groupI"
"2328","groupI"
"2329","groupI"
"2330","groupI"
"2331","groupI"
"2332","groupI"
"2333","groupI"
"2334","groupI"
"2335","groupI"
"2336","groupI"
"2337","groupI"
"2338","groupI"
"2339","groupI"
"2340","groupI"
"2341","groupI"
"2342","groupI"
"2343","groupI"
"2344","groupI"
"2345","groupI"
"2346","groupI"
"2347","groupI"
"2348","groupI"
"2349","groupI"
"2350","groupI"
"2351","groupI"
"2352","groupI"
"2353","groupI"
"2354","groupI"
"2355","groupI"
"2356","groupI"
"2357","groupI"
"2358","groupI"
"2359","groupI"
"2360","groupI"
"2361","groupI"
"2362","groupI"
"2363","groupI"
"2364","groupI"
"2365","groupI"
"2366","groupI"
"2367","groupI"
"2368","groupI"
"2369","groupI"
"2370","groupI"
"2371","groupI"
"2372","groupI"
"2373","groupI"
"2374","groupI"
"2375","groupI"
"2376","groupI"
"2377","groupI"
"2378","groupI"
"2379","groupI"
"2380","groupI"
"2381","groupI"
"2382","groupI"
"2383","groupI"
"2384","groupI"
"2385","groupI"
"2386","groupI"
"2387","groupI"
"2388","groupI"
"2389","groupI"
"2390","groupI"
"2391","groupI"
"2392","groupI"
"2393","groupI"
"2394","groupI"
"2395","groupI"
"2396","groupI"
"2397","groupI"
"2398","groupI"
"2399","groupI"
"2400","groupI"
"2401","groupI"
"2402","groupI"
"2403","groupI"
"2404","groupI"
"2405","groupI"
"2406","groupI"
"2407","groupI"
"2408","groupI"
"2409","groupI"
"2410","groupI"
"2411","groupI"
"2412","groupI"
"2413","groupI"
"2414","groupI"
"2415","groupI"
"2416","groupI"
"2417","groupI"
"2418","groupI"
"2419","groupI"
"2420","groupI"
"2421","groupI"
"2422","groupI"
"2423","groupI"
"2424","groupI"
"2425","groupI"
"2426","groupI"
"2427","groupI"
"2428","groupI"
"2429","groupI"
"2430","groupI"
"2431","groupI"
"2432","groupI"
"2433","groupI"
"2434","groupI"
"2435","groupI"
"2436","groupI"
"2437","groupI"
"2438","groupI"
"2439","groupI"
"2440","groupI"
"2441","groupI"
"2442","groupI"
"2443","groupI"
"2444","groupI"
"2445","groupI"
"2446","groupI"
"2447","groupI"
"2448","groupI"
"2449","groupI"
"2450","groupI"
"2451","groupI"
"2452","groupI"
"2453","groupI"
"2454","groupI"
"2455","groupI"
"2456","groupI"
"2457","groupI"
"2458","groupI"
"2459","groupI"
"2460","groupI"
"2461","groupI"
"2462","groupI"
"2463","groupI"
"2464","groupI"
"2465","groupI"
"2466","groupI"
"2467","groupI"
"2468","groupI"
"2469","groupI"
"2470","groupI"
"2471","groupI"
"2472","groupI"
"2473","groupI"
"2474","groupI"
"2475","groupI"
"2476","groupI"
"2477","groupI"
"2478","groupI"
"2479","groupI"
"2480","groupI"
"2481","groupI"
"2482","groupI"
"2483","groupI"
"2484","groupI"
"2485","groupI"
"2486","groupI"
"2487","groupI"
"2488","groupI"
"2489","groupI"
"2490","groupI"
"2491","groupI"
"2492","groupI"
"2493","groupI"
"2494","groupI"
"2495","groupI"
"2496","groupI"
"2497","groupI"
"2498","groupI"
"2499","groupI"
"2500","groupI"
"2501","groupI"
"2502","groupI"
"2503","groupI"
"2504","groupI"
"2505","groupI"
"2506","groupI"
"2507","groupI"
"2508","groupI"
"2509","groupI"
"2510","groupI"
"2511","groupI"
"2512","groupI"
"2513","groupI"
"2514","groupI"
"2515","groupI"
"2516","groupI"
"2517","groupI"
"2518","groupI"
"2519","groupI"
"2520","groupI"
"2521","groupI"
"2522","groupI"
"2523","groupI"
"2524","groupI"
"2525","groupI"
"2526","groupI"
"2527","groupI"
"2528","groupI"
"2529","groupI"
"2530","groupI"
"2531","groupI"
"2532","groupI"
"2533","groupI"
"2534","groupI"
"2535","groupI"
"2536","groupI"
"2537","groupI"
"2538","groupI"
"2539","groupI"
"2540","groupI"
"2541","groupI"
"2542","groupI"
"2543","groupI"
"2544","groupI"
"2545","groupI"
"2546","groupI"
"2547","groupI"
"2548","groupI"
"2549","groupI"
"2550","groupI"
"2551","groupI"
"2552","groupI"
"2553","groupI"
"2554","groupI"
"2555","groupI"
"2556","groupI"
"2557","groupI"
"2558","groupI"
"2559","groupI"
"2560","groupI"
"2561","groupI"
"2562","groupI"
"2563","groupI"
"2564","groupI"
"2565","groupI"
"2566","groupI"
"2567","groupI"
"2568","groupI"
"2569","groupI"
"2570","groupI"
"2571","groupI"
"2572","groupI"
"2573","groupI"
"2574","groupI"
"2575","groupI"
"2576","groupI"
"2577","groupI"
"2578","groupI"
"2579","groupI"
"2580","groupI"
"2581","groupI"
"2582","groupI"
"2583","groupI"
"2584","groupI"
"2585","groupI"
"2586","groupI"
"2587","groupI"
"2588","groupI"
"2589","groupI"
"2590","groupI"
"2591","groupI"
"2592","groupI"
"2593","groupI"
"2594","groupI"
"2595","groupI"
"2596","groupI"
"2597","groupI"
"2598","groupI"
"2599","groupI"
"2600","groupI"
"2601","groupI"
"2602","groupI"
"2603","groupI"
"2604","groupI"
"2605","groupI"
"2606","groupI"
"2607","groupI"
"2608","groupI"
"2609","groupI"
"2610","groupI"
"2611","groupI"
"2612","groupI"
"2613","groupI"
"2614","groupI"
"2615","groupI"
"2616","groupI"
"2617","groupI"
"2618","groupI"
"2619","groupI"
"2620","groupI"
"2621","groupI"
"2622","groupI"
"2623","groupI"
"2624","groupI"
"2625","groupI"
"2626","groupI"
"2627","groupI"
"2628","groupI"
"2629","groupI"
"2630","groupI"
"2631","groupI"
"2632","groupI"
"2633","groupI"
"2634","groupI"
"2635","groupI"
"2636","groupI"
"2637","groupI"
"2638","groupI"
"2639","groupI"
"2640","groupI"
"2641","groupI"
"2642","groupI"
"2643","groupI"
"2644","groupI"
"2645","groupI"
"2646","groupI"
"2647","groupI"
"2648","groupI"
"2649","groupI"
"2650","groupI"
"2651","groupI"
"2652","groupI"
"2653","groupI"
"2654","groupI"
"2655","groupI"
"2656","groupI"
"2657","groupI"
"2658","groupI"
"2659","groupI"
"2660","groupI"
"2661","groupI"
"2662","groupI"
"2663","groupI"
"2664","groupI"
"2665","groupI"
"2666","groupI"
"2667","groupI"
"2668","groupI"
"2669","groupI"
"2670","groupI"
"2671","groupI"
"2672","groupI"
"2673","groupI"
"2674","groupI"
"2675","groupI"
"2676","groupI"
"2677","groupI"
"2678","groupI"
"2679","groupI"
"2680","groupI"
"2681","groupI"
"2682","groupI"
"2683","groupI"
"2684","groupI"
"2685","groupI"
"2686","groupI"
"2687","groupI"
"2688","groupI"
"2689","groupI"
"2690","groupI"
"2691","groupI"
"2692","groupI"
"2693","groupI"
"2694","groupI"
"2695","groupI"
"2696","groupI"
"2697","groupI"
"2698","groupI"
"2699","groupI"
"2700","groupI"
"2701","groupI"
"2702","groupI"
"2703","groupI"
"2704","groupI"
"2705","groupI"
"2706","groupI"
"2707","groupI"
"2708","groupI"
"2709","groupI"
"2710","groupI"
"2711","groupI"
"2712","groupI"
"2713","groupI"
"2714","groupI"
"2715","groupI"
"2716","groupI"
"2717","groupI"
"2718","groupI"
"2719","groupI"
"2720","groupI"
"2721","groupI"
"2722","groupI"
"2723","groupI"
"2724","groupI"
"2725","groupI"
"2726","groupI"
"2727","groupI"
"2728","groupI"
"2729","groupI"
"2730","groupI"
"2731","groupI"
"2732","groupI"
"2733","groupI"
"2734","groupI"
"2735","groupI"
"2736","groupI"
"2737","groupI"
"2738","groupI"
"2739","groupI"
"2740","groupI"
"2741","groupI"
"2742","groupI"
"2743","groupI"
"2744","groupI"
"2745","groupI"
"2746","groupI"
"2747","groupI"
"2748","groupI"
"2749","groupI"
"2750","groupI"
"2751","groupI"
"2752","groupI"
"2753","groupI"
"2754","groupI"
"2755","groupI"
"2756","groupI"
"2757","groupI"
"2758","groupI"
"2759","groupI"
"2760","groupI"
"2761","groupI"
"2762","groupI"
"2763","groupI"
"2764","groupI"
"2765","groupI"
"2766","groupI"
"2767","groupI"
"2768","groupI"
"2769","groupI"
"2770","groupI"
"2771","groupI"
"2772","groupI"
"2773","groupI"
"2774","groupI"
"2775","groupI"
"2776","groupI"
"2777","groupI"
"2778","groupI"
"2779","groupI"
"2780","groupI"
"2781","groupI"
"2782","groupI"
"2783","groupI"
"2784","groupI"
"2785","groupI"
"2786","groupI"
"2787","groupI"
"2788","groupI"
"2789","groupI"
"2790","groupI"
"2791","groupI"
"2792","groupI"
"2793","groupI"
"2794","groupI"
"2795","groupI"
"2796","groupI"
"2797","groupI"
"2798","groupI"
"2799","groupI"
"2800","groupI"
"2801","groupI"
"2802","groupI"
"2803","groupI"
"2804","groupI"
"2805","groupI"
"2806","groupI"
"2807","groupI"
"2808","groupI"
"2809","groupI"
"2810","groupI"
"2811","groupI"
"2812","groupI"
"2813","groupI"
"2814","groupI"
"2815","groupI"
"2816","groupI"
"2817","groupI"
"2818","groupI"
"2819","groupI"
"2820","groupI"
"2821","groupI"
"2822","groupI"
"2823","groupI"
"2824","groupI"
"2825","groupI"
"2826","groupI"
"2827","groupI"
"2828","groupI"
"2829","groupI"
"2830","groupI"
"2831","groupI"
"2832","groupI"
"2833","groupI"
"2834","groupI"
"2835","groupI"
"2836","groupI"
"2837","groupI"
"2838","groupI"
"2839","groupI"
"2840","groupI"
"2841","groupI"
"2842","groupI"
"2843","groupI"
"2844","groupI"
"2845","groupI"
"2846","groupI"
"2847","groupI"
"2848","groupI"
"2849","groupI"
"2850","groupI"
"2851","groupI"
"2852","groupI"
"2853","groupI"
"2854","groupI"
"2855","groupI"
"2856","groupI"
"2857","groupI"
"2858","groupI"
"2859","groupI"
"2860","groupI"
"2861","groupI"
"2862","groupI"
"2863","groupI"
"2864","groupI"
"2865","groupI"
"2866","groupI"
"2867","groupI"
"2868","groupI"
"2869","groupI"
"2870","groupI"
"2871","groupI"
"2872","groupI"
"2873","groupI"
"2874","groupI"
"2875","groupI"
"2876","groupI"
"2877","groupI"
"2878","groupI"
"2879","groupI"
"2880","groupI"
"2881","groupI"
"2882","groupI"
